sentence,logit_score
"The President of India, Shri Pranab Mukherjee attended the Golden Jubilee Celebrations of the Federation of Indian Export Organizations (FIEO) and presented the Niryat Shree and Niryat Bandhu Awards in New Delhi today (May 4, 2016).",0.9537138938903809
The Umayyad caliph in Damascus sent an expedition to Baluchistan and Sindh in 711 led by Muhammad bin Qasim.,0.9417610168457031
"Indeed, natural justice is a pervasive facet of secular law where a spiritual touch enlivens legislation, administration and adjudication, to make fairness a creed of life.",0.9529858231544495
"Indeed, natural justice is a pervasive facet of secular law where a spiritual touch enlivens legislation, administration and adjudication, to make fairness a creed of life.",0.9529858231544495
These rare persons we have to find out.,0.9139094948768616
"In my judgment, reading the correspondence as a whole, it at no stage passed from the melting pot of negotiations to crystallize as an agreement to extend the time for the performance of the contract.",0.9584784507751465
It is a settled legal proposition that law of limitation may harshly affect a particular party but it has to be applied with all its rigour when the statute so prescribes.,0.9633277654647827
We find that these observations of the High Court are not supported by the evidence on record inasmuch as the DW1 was himself not sanguine as to the correct date of receipt of the FIR in the present case.,0.9524624347686768
"According to respondent No.17, its mine is situated at a minimum distance of about 500 meters from Jambunatheswara temple and no damage can be caused to the temple due to mining operations.",0.9576247334480286
"According to respondent No.17, its mine is situated at a minimum distance of about 500 meters from Jambunatheswara temple and no damage can be caused to the temple due to mining operations.",0.9576247334480286
Gujarat is a melting pot of several civilizations resulting in a vibrant and rich cultural heritage.,0.9507258534431458
"Rahul Mehra & Anr. v. Union of India, (2004) 78 DRJ 155 (DB). [Delhi High Court].",0.8622978925704956
I am confident that NIMHANS shall also contribute to the discovery of new drugs and new therapeutic modalities.,0.9590756297111511
"Law of adverse possession does not qualify only a defendant for the acquisition of title by way of adverse possession, it may be perfected by a person who is filing a suit.",0.7467896342277527
"Unhealthy fumes of kerosene lights adversely affect the villagers’ health, and low luminosity weakens their eyesight.",0.9535399079322815
"In Fateh Maidan Club (supra), the Court was considering the defensibility of the judgment and order of a Division Bench of the High Court of Andhra Pradesh whereby it has held that the assessee club was liable to pay sales tax under the Andhra Pradesh General Sales Tax Act, 1957 on the supplies of food and drink to their members.",0.9582926034927368
"Whereas the country liquor, also known as ‘Desi Sharab’ is prepared from rectified spirit or low grade ENA having alcohol content below 40% (as decided by different State Governments) which may be coloured (by caramel) and may be spiced too.",0.9478535056114197
One week’s time was granted to cure the minor defects as prayed.,0.9482414126396179
The Delhi High Court in its judgment dated 13.10.2014 has followed the judgment of Madras High Court in M. Selvakumar’s case (Supra).,0.9560888409614563
This is also corroborated by AMC’s Additional affidavit before the High Court.,0.9529590606689453
"Now, the object behind SICA was revival of sick companies.",0.9542292952537537
And was buried outside of Agra at Sikandra. His son Jehangir then assumed the throne.,0.9442085027694702
"Suffice to say at present that when the State Legislature has introduced the legislation to take steps as regards the institution, it shall be the endeavour of the executive to see that the office of the Lokayukta is in place.",0.9591078758239746
"In Hari Chand Case (supra), as already discussed, the question was whether a person claiming exemption is required to comply with the procedure strictly to avail the benefit.",0.9588664770126343
It is because the Act empowers the defendant to raise the plea of jurisdiction on a different yardstick.,0.9564036726951599
